#{"t_start": 1780240542.622753, "env_id": "Walker2d-v4"}
r,l,t
658.44392,207,1775.144934
797.516652,266,1775.597982
487.320291,159,1775.858575
657.639647,230,1777.942981
757.744971,235,1778.353325
834.431517,282,1780.551494
909.780356,278,1781.073472
677.093547,229,1783.135955
886.706218,267,1783.602407
723.246138,242,1785.568249
680.863949,210,1785.91036
901.534641,267,1787.745087
583.599121,193,1788.032756
730.900162,217,1789.746098
752.075101,230,1790.087888
834.187567,242,1790.458316
812.634696,246,1792.567486
782.054851,241,1792.932018
524.361152,180,1794.696025
818.229771,237,1795.055008
868.481309,269,1796.994006
607.06914,229,1798.03814
620.959993,215,1799.743548
504.407088,162,1799.982481
455.820087,154,1800.212026
749.325047,244,1801.932493
713.915056,235,1802.271217
786.344842,241,1804.08165
880.574281,289,1804.514174
768.484109,229,1806.2534
834.494363,263,1806.639913
603.033812,203,1808.365016
788.048331,236,1808.730775
1288.539863,363,1810.776613
828.473851,268,1811.180427
545.504983,180,1812.89942
638.827103,206,1814.300356
682.651144,216,1814.610842
786.855098,226,1816.356617
513.995805,168,1816.611132
727.424989,238,1818.582654
749.076534,260,1818.977354
1233.750123,332,1820.980755
830.871097,246,1821.318782
112.917416,64,1821.407809
822.826901,258,1823.334381
757.834036,221,1823.639755
694.759105,232,1825.473584
857.730276,256,1825.861121
876.962529,261,1827.793236
619.365865,226,1828.157166
108.001891,61,1828.246048
889.70088,269,1830.971708
1164.48795,316,1832.9504
664.50924,207,1833.26554
479.365188,164,1833.505011
792.45362,235,1835.33064
832.432812,260,1835.727021
656.654803,216,1837.406957
763.923963,232,1837.757672
713.199326,238,1839.410873
797.34511,242,1839.770725
796.479755,256,1841.605479
749.763313,231,1841.963784
696.972794,216,1842.283271
661.708909,222,1843.953297
769.953607,240,1844.301723
893.785341,285,1846.515385
749.944093,230,1847.001705
901.954254,294,1849.421926
892.698023,274,1849.917532
1020.543241,311,1852.323367
1211.191875,337,1854.756591
731.713038,240,1855.131891
924.668813,285,1857.494061
720.929953,230,1857.856869
870.718993,260,1860.164456
1038.192922,392,1860.819704
456.841527,153,1863.738994
723.531232,232,1864.138684
667.907046,217,1866.375767
1018.08306,292,1866.886625
871.096307,327,1869.178958
889.410076,261,1869.647593
774.334049,242,1871.631045
850.968832,257,1872.073594
732.399904,250,1873.970387
747.385895,234,1874.374009
692.678457,227,1876.292388
455.682663,155,1876.525227
736.031681,235,1877.027817
644.610025,209,1879.071411
878.380331,284,1879.552619
954.613164,292,1881.202346
545.625433,194,1881.530878
761.552739,248,1883.42889
821.129727,254,1883.785118
816.286345,253,1885.578895
759.701502,227,1886.059069
698.145626,235,1887.880162
864.771431,276,1888.368655
896.791785,263,1890.24644
1222.21757,339,1890.858546
832.164564,276,1892.804302
967.352741,301,1894.663942
1193.246471,362,1895.404825
843.624218,259,1897.922776
878.074113,265,1898.493826
434.062415,147,1900.310514
691.409539,209,1900.660047
822.851782,245,1901.071905
224.709594,94,1902.772522
993.618493,313,1903.339038
735.920867,232,1905.174478
888.126322,269,1905.582736
1625.949465,453,1907.738185
760.289437,253,1909.579866
723.869886,236,1909.970391
115.629904,65,1910.072946
996.232084,281,1912.041329
847.53426,259,1912.440599
968.667158,316,1914.388541
771.511832,271,1914.78976
938.850239,292,1916.780264
803.927901,250,1917.198429
729.710332,241,1919.031366
804.605342,251,1919.456951
861.42446,265,1921.58092
1306.606365,354,1923.814884
443.413261,150,1924.086731
842.441179,259,1924.506823
1239.069208,357,1926.726241
910.153694,271,1929.576398
733.460233,230,1929.920634
1034.989093,288,1931.94662
722.214896,231,1932.294204
911.901124,314,1934.40814
930.300331,279,1936.385065
946.06864,309,1938.590661
916.918278,282,1939.064105
943.030472,281,1941.003825
1022.828217,307,1943.190485
832.930529,261,1943.599667
895.361103,282,1945.414501
110.626179,64,1945.509334
1068.762879,332,1946.007905
851.23541,269,1948.031733
938.932145,284,1949.848995
745.369986,244,1950.237588
937.827146,282,1952.029304
895.264211,292,1952.462468
709.784062,231,1954.392125
798.199707,266,1954.848153
821.391971,269,1956.616948
110.990484,63,1956.730944
801.590086,283,1957.20493
725.337205,245,1959.059211
817.913034,249,1959.443119
1630.440185,444,1961.707841
689.072178,222,1964.502609
672.64077,216,1964.896797
851.339502,271,1965.380629
823.83592,268,1967.306206
649.090775,218,1967.623194
1696.875643,484,1969.694664
866.824714,259,1971.439097
773.38564,282,1971.851701
1056.870562,317,1973.675956
769.601819,226,1975.376961
1753.221696,477,1976.10803
1037.81951,308,1977.998124
1704.467105,517,1980.163996
868.911458,266,1982.124906
1184.857192,340,1982.64915
982.824016,291,1984.595127
1268.907316,371,1986.69417
129.369334,69,1986.809798
819.313484,243,1987.178527
946.062297,281,1989.360206
940.873848,291,1989.81838
832.831456,285,1991.949357
815.589678,262,1992.355619
1762.929037,494,1994.677191
877.734717,286,1997.410529
1261.373166,382,1999.954954
1292.205337,396,2000.545483
899.415918,275,2002.310344
971.063268,302,2002.765685
952.458033,304,2004.527798
698.047067,217,2006.099628
1249.407874,380,2006.647924
1191.415931,322,2008.505306
794.310609,257,2008.887562
1000.194176,364,2010.764857
1677.631741,458,2012.730794
1333.376127,387,2014.603017
1096.189179,300,2015.056786
807.662702,260,2016.800241
1993.219416,542,2018.921649
1738.256173,449,2021.106127
717.528706,236,2021.496235
858.273712,289,2023.653101
1239.669705,359,2024.236841
1924.170784,566,2028.949816
1369.517217,402,2029.539052
1184.681662,394,2031.547904
872.160297,271,2033.347094
747.307082,245,2033.711695
1400.831087,440,2035.799832
835.679602,295,2037.792424
943.458314,305,2038.308593
880.345681,290,2040.416931
934.92175,295,2040.938814
888.012292,295,2042.856548
932.036626,303,2044.751806
1354.625106,424,2045.401177
848.079089,257,2047.144669
633.3552,204,2047.455202
1066.831587,290,2050.718878
1458.59687,403,2052.651413
962.851491,300,2053.102905
1098.293195,326,2055.180696
1012.241613,302,2055.647534
729.260132,252,2057.5015
1208.636619,330,2059.907648
918.541654,312,2060.357849
1326.328517,388,2062.963277
1197.202918,368,2064.993284
895.057554,299,2065.448617
748.818537,256,2067.349241
1840.951545,590,2069.603772
1639.382842,477,2071.635365
1284.042055,373,2073.934803
915.886944,283,2074.402845
1445.667558,401,2076.958848
1907.329078,525,2079.696452
1731.693445,489,2082.343908
1391.746542,410,2084.931361
913.057942,301,2085.462327
1272.630982,360,2087.703265
1388.290866,403,2090.129832
952.920698,313,2090.63983
1416.31397,388,2093.071045
922.292907,274,2095.967613
1319.761152,386,2096.623503
750.474831,260,2098.920476
1281.478454,374,2101.355204
1902.537058,538,2103.995761
745.226585,241,2104.374683
788.943626,248,2106.410063
868.069755,278,2106.875529
894.942362,292,2108.975816
990.812361,309,2109.465033
1223.449299,388,2111.73872
974.548408,320,2113.90757
739.192511,242,2114.295217
939.332015,309,2116.360969
868.841976,278,2116.771437
1202.181427,354,2119.070317
1182.691819,336,2120.878388
770.861386,250,2121.280876
1012.91814,304,2123.081513
1081.4609,318,2123.613151
875.959446,286,2125.426936
2168.783384,576,2128.347179
1363.640063,413,2130.410103
1141.799227,346,2132.414926
913.331182,272,2132.834552
935.013858,308,2134.723191
1275.213415,352,2135.248947
2023.295978,533,2137.519199
815.228611,254,2139.2746
890.905601,282,2139.678799
1192.226685,335,2141.525325
1245.418731,369,2143.400531
978.354716,313,2143.888905
1611.81167,442,2146.011381
1489.027747,406,2148.117301
991.032477,306,2149.943624
1223.606917,352,2150.475697
1213.497564,358,2152.378531
884.733648,267,2154.209023
846.644811,285,2154.628695
1276.857519,354,2156.658285
961.397877,306,2157.120373
1276.718069,370,2159.292932
735.709035,235,2161.726118
1255.506813,345,2162.255316
901.866185,304,2164.255211
941.393745,309,2166.50162
1483.557083,409,2167.159741
681.491958,230,2170.95096
1226.67915,370,2171.515211
1035.302956,294,2173.488016
1230.877549,371,2175.399929
1230.078136,404,2177.315558
649.592009,252,2177.892051
1412.476755,407,2179.901862
1732.364457,494,2181.851825
1289.174542,384,2183.738544
914.970651,293,2184.158478
1556.29762,410,2186.080616
935.988258,305,2188.020598
886.310079,301,2188.494776
1714.86849,492,2190.748625
1698.90224,486,2193.470385
795.475658,240,2195.337775
1188.873107,395,2195.942276
1516.270448,425,2198.025856
1665.039533,459,2200.032239
1976.209328,540,2202.341987
655.552281,206,2202.679587
1248.579995,383,2204.625547
1570.973113,460,2207.131726
1233.58418,385,2209.629887
502.61906,169,2209.924307
1542.75221,472,2212.609695
557.283187,192,2212.931376
1468.557062,419,2215.495674
566.123219,186,2217.661916
1582.60596,464,2220.459703
1217.028298,335,2220.975269
1221.375247,336,2223.300233
1208.820233,367,2226.038865
557.269495,179,2226.325179
1686.986911,521,2228.542345
1475.094572,423,2230.649786
744.457657,236,2231.028021
1293.338179,379,2233.119921
1377.031399,410,2235.197969
2753.222072,702,2237.868923
1404.908622,400,2240.257461
1357.666696,391,2242.246109
560.928999,193,2242.521561
819.236743,255,2244.304321
1203.323413,367,2244.897485
525.065949,169,2246.798424
941.764953,283,2247.288216
1058.211271,300,2249.43285
617.45833,191,2249.797035
3575.876584,1000,2254.598782
112.112162,64,2254.704632
2344.020362,606,2257.231472
1956.619391,516,2260.048268
1232.050123,363,2262.015924
1233.856867,384,2264.144345
384.940493,133,2264.391207
1329.070361,366,2266.393666
1552.142843,447,2268.512297
951.675397,268,2268.915269
765.667939,227,2270.752589
899.061893,271,2271.183857
1254.394217,375,2273.17781
1769.577372,520,2275.256086
2373.645217,617,2277.72736
1164.416492,346,2279.800632
744.042718,225,2280.134259
855.632018,258,2282.1486
923.634473,285,2282.588322
1736.339354,524,2288.548226
1355.138273,376,2290.840769
531.982061,183,2291.76922
780.260652,231,2293.928449
1081.122647,313,2296.208149
1165.263075,374,2296.841448
2192.10149,597,2299.685683
1944.294516,534,2302.089818
1349.32784,370,2304.299207
1886.454563,497,2306.608488
859.594808,254,2308.562146
1239.388409,389,2309.16365
1069.424657,342,2311.179749
533.656856,180,2311.461727
3448.61516,1000,2315.789204
1741.017631,532,2317.892936
3348.379289,834,2321.887787
1628.302075,449,2324.885327
1157.320941,339,2327.161485
2362.589976,592,2329.525355
1569.823379,477,2331.928318
1785.62438,461,2334.224796
1540.045623,433,2334.861778
1687.806661,518,2337.206558
110.704535,61,2338.646069
1726.681925,473,2339.338276
812.375007,243,2341.20746
2707.625764,676,2343.684888
3756.105493,1000,2348.003232
945.136566,305,2349.862875
525.940301,197,2350.163972
1293.697893,382,2352.26049
1513.488576,437,2354.522607
1521.253338,439,2356.652207
2121.413052,576,2359.776894
818.288121,235,2360.129928
1597.497963,438,2362.444502
3586.113018,1000,2366.822822
2348.176291,606,2369.231859
3606.66488,1000,2373.599838
1536.225442,453,2376.2092
1877.57816,502,2378.948972
453.430409,152,2379.1842
867.966394,267,2381.541812
2707.271998,684,2384.019914
1159.821247,324,2385.834597
1222.720167,357,2388.109072
2607.007525,736,2391.617895
2702.079875,674,2394.35252
1697.262103,493,2396.821667
1484.232274,407,2399.430168
426.137661,145,2399.672722
2483.015118,697,2404.620157
690.848504,215,2404.944228
1449.260005,432,2407.509553
1909.830876,505,2413.060865
2528.487166,648,2415.743292
3854.19183,932,2420.699869
1535.054779,461,2423.757436
1777.152576,484,2426.088551
1539.1285,439,2428.293644
1888.793124,561,2431.045404
1768.496361,511,2433.691081
3206.599852,879,2438.98483
779.58374,285,2439.411274
2272.127601,658,2442.323376
3738.193354,1000,2447.525509
1624.483512,446,2449.973438
1169.029809,363,2452.211837
2595.926275,749,2455.250309
3249.930128,895,2460.850753
2366.165523,648,2463.642059
2647.77399,721,2468.262971
3306.565831,1000,2473.05336
427.555389,144,2473.289082
3635.412081,965,2478.408265
3627.257544,1000,2482.887894
2267.476228,620,2485.566506
1087.399213,338,2487.801914
1178.407527,355,2488.394524
3485.704135,933,2494.07417
3907.747845,1000,2499.012097
2747.556382,712,2503.114913
108.087168,63,2503.209062
1327.638434,380,2503.829585
2046.498969,548,2507.443559
2558.657398,643,2509.714054
3009.053743,777,2512.155724
2653.825791,727,2516.369394
3508.105499,977,2521.329708
1938.591895,536,2524.293889
1611.604225,482,2526.497845
1278.75688,409,2527.130037
128.914533,72,2528.668394
1811.34905,476,2530.785798
3347.387649,856,2536.2773
2362.98501,697,2540.736603
3437.791175,1000,2543.480425
1679.931495,496,2545.64242
1211.03297,363,2547.688376
3824.563228,1000,2552.245164
3017.860903,773,2557.080625
1076.548107,344,2557.612663
1469.041428,408,2559.548672
953.216829,366,2561.550166
3517.380216,1000,2566.121164
1520.562894,420,2568.299134
1261.127884,398,2568.986117
1626.638385,451,2571.493737
3414.385471,1000,2576.288226
496.072949,173,2578.363864
1495.121877,418,2579.069301
2606.735487,708,2583.675672
3363.04922,871,2586.750159
502.935972,171,2589.470238
2360.740609,646,2592.32119
1881.612581,533,2595.198138
2325.691669,664,2597.85762
2768.533878,746,2602.451574
2879.155594,769,2605.320668
1362.227503,399,2607.734298
3525.178107,1000,2613.208094
2204.727229,612,2615.939872
1061.206015,310,2618.052165
3553.977452,1000,2624.103904
666.556194,236,2624.536724
1985.071368,607,2627.129742
2612.364148,702,2630.965086
1565.50847,459,2633.022659
1527.40529,468,2635.197959
1454.029823,410,2635.807971
1350.13494,377,2637.856452
2278.127992,589,2640.469674
1343.997249,404,2642.651027
1230.333516,357,2644.668158
2197.957,602,2647.124537
3246.728187,869,2651.451455
3668.042173,1000,2657.151128
2176.067882,571,2662.766243
769.735053,229,2663.103004
3246.746027,851,2667.820717
2223.609032,590,2670.433264
1495.156174,430,2673.102871
1944.450444,505,2675.763277
1677.585904,507,2678.461076
3805.813518,1000,2683.273534
2047.915333,564,2685.490346
2309.787456,619,2688.61848
3324.144699,834,2692.947738
1841.437817,524,2695.144684
1322.530968,369,2695.704088
3656.755993,984,2699.964744
1231.454918,360,2701.846585
3753.571615,1000,2706.180385
622.67312,189,2706.498315
3826.034668,978,2710.755625
2918.476052,763,2714.699077
3943.010813,1000,2720.184262
3798.104115,1000,2724.319498
2414.676496,678,2726.763964
1888.362698,501,2729.029729
3548.552957,1000,2733.86604
3424.133261,918,2739.142648
3496.424423,878,2742.486586
1938.318403,502,2745.246813
2164.068064,575,2750.014333
1376.119012,386,2750.60013
869.729991,273,2753.731927
2070.715578,595,2756.644902
1813.223255,502,2759.338362
2694.809911,713,2762.068841
2589.083147,670,2766.366745
3719.528137,1000,2770.849881
1238.163887,366,2771.404903
3700.71528,1000,2775.776495
1331.188695,375,2777.873531
3801.450902,1000,2786.734832
887.074958,291,2788.843657
2201.028016,589,2791.186751
3047.956384,829,2793.946787
1494.536709,423,2796.039461
3876.086568,1000,2800.592392
1490.053149,411,2802.788187
2647.446552,727,2805.408571
2477.114342,629,2809.676353
3477.586133,908,2812.857249
1859.056603,508,2815.316478
3298.130113,879,2820.744556
2366.222203,638,2823.354216
3133.375038,831,2827.889209
3662.95311,1000,2833.030307
3618.906783,1000,2837.964123
3841.772426,1000,2842.932185
3600.421717,1000,2847.577237
3575.103718,1000,2852.934718
2235.811907,600,2855.430729
2263.553717,609,2857.9
3772.542874,1000,2862.719479
2872.489351,748,2865.238849
438.540249,154,2866.949232
2191.214694,608,2869.419211
2270.402896,582,2871.908257
223.590706,96,2872.058052
461.047835,158,2873.782934
3975.245409,1000,2878.330981
199.82671,91,2878.468591
432.6035,153,2878.716568
1483.671532,409,2880.832255
3842.528622,1000,2885.816486
1510.222458,430,2888.166434
3657.370342,1000,2892.979162
3934.333432,1000,2898.386162
431.761894,154,2898.676064
3126.876787,813,2904.656228
2588.275796,653,2908.995169
488.070879,171,2909.264379
1504.103058,452,2911.525278
1968.236276,517,2913.986273
2311.268629,608,2916.494828
3788.839495,980,2921.704482
3858.387188,1000,2926.474362
3913.152097,1000,2931.388345
3859.622417,1000,2936.262534
4061.745686,1000,2940.981421
3651.978081,903,2945.619149
3154.5249,791,2948.691068
3124.947144,813,2954.028227
419.635534,149,2954.246686
4039.0514,1000,2959.51457
464.980867,168,2959.870402
484.556664,168,2961.952675
1269.316096,351,2962.5751
362.085662,135,2964.368297
3454.44403,857,2967.516843
2938.915082,727,2972.072491
3765.366552,1000,2977.186441
402.244475,144,2977.388735
824.588601,249,2977.907423
430.5984,151,2979.569189
455.902421,163,2979.923231
546.725736,180,2980.30563
2287.555095,578,2985.180198
2584.872338,665,2987.74785
3914.505148,1000,2992.254451
461.32443,160,2992.504809
1545.741357,420,2994.650079
2049.275198,550,2997.043736
1421.934816,390,2999.155419
3729.392277,958,3003.855233
1749.127126,459,3004.622454
1818.964382,484,3006.971212
2291.338781,589,3011.404874
475.585302,171,3011.680665
3794.724834,1000,3016.2489
1567.161921,417,3019.339181
2351.753774,613,3021.83984
463.776454,162,3022.0617
3836.649317,1000,3026.491603
2406.723067,641,3033.153282
3880.380153,1000,3037.880486
2672.073084,679,3042.046247
3652.178713,1000,3046.701318
2490.923688,646,3049.993639
3797.682488,1000,3054.575401
1472.711241,399,3056.60117
1605.505596,443,3058.643303
2555.572721,663,3061.074632
3893.474498,1000,3065.286542
2193.085819,589,3067.638538
3996.806825,1000,3071.926024
3943.706206,1000,3076.235347
3854.202046,1000,3080.772398
3869.331168,1000,3085.926834
2417.495078,643,3088.485301
1572.564772,420,3090.633896
1361.500941,374,3092.804409
3851.083705,1000,3096.064223
4015.019461,1000,3100.887014
3936.568982,1000,3105.659411
3896.051971,1000,3110.014475
2746.141701,717,3113.925424
4066.171674,1000,3118.863168
2317.996241,592,3121.142826
1825.590308,478,3123.485002
2255.522111,610,3125.972421
408.901427,144,3126.18557
3969.849201,1000,3130.408054
2024.740639,532,3132.568821
209.183455,93,3132.706233
175.817852,83,3134.291257
3920.365302,1000,3138.760349
3860.051933,1000,3141.635027
4012.785452,1000,3150.008731
4014.253997,1000,3154.528435
501.611073,172,3156.499925
4088.133191,1000,3161.302104
4079.922364,1000,3166.25201
430.969464,151,3166.523892
2847.438032,729,3169.248868
3971.952681,1000,3174.366517
1482.876173,404,3176.702218
3945.986636,1000,3182.398885
422.34927,149,3182.655629
214.07468,94,3184.338969
3683.029334,1000,3187.577958
4060.993451,1000,3192.460588
4035.130647,1000,3197.013537
3848.076089,1000,3201.792988
1218.878383,353,3203.781886
4041.479512,1000,3208.189689
528.215103,175,3208.524186
1483.118241,407,3210.592443
1943.030707,499,3212.914158
3874.916799,974,3218.086428
797.885628,235,3218.543183
3971.436052,1000,3222.939407
3316.474786,800,3227.628046
1553.778903,419,3230.098071
2764.251093,675,3232.959149
4106.168459,1000,3238.154994
4136.419132,1000,3243.41784
4098.00754,1000,3248.512764
4094.933449,1000,3252.749615
2659.51818,666,3255.066639
3964.437608,1000,3259.707746
4155.22294,993,3263.814218
1656.464969,425,3270.128327
3845.73967,938,3274.656361
412.349559,144,3274.871949
4045.970906,1000,3279.486351
4103.911906,1000,3284.826013
1554.695589,411,3287.436058
2334.249242,627,3290.727761
407.421419,145,3291.006028
1557.555178,429,3293.921245
2169.241285,556,3297.097863
4161.143829,1000,3302.799816
4147.063169,1000,3308.215744
1787.901073,469,3311.221794
1460.802014,396,3314.126389
4081.565679,1000,3320.108715
3025.25553,758,3323.459965
3996.819191,1000,3328.935185
2966.789701,763,3334.044393
3483.498707,835,3336.940322
2204.238191,561,3339.593194
3374.566539,850,3344.5859
4048.978961,1000,3350.307728
4016.880453,1000,3355.19617
4001.410292,1000,3360.148404
4055.587429,1000,3364.593943
2819.49266,704,3367.028127
1948.12327,495,3369.101409
4087.00205,1000,3373.619554
4115.889264,1000,3378.629437
2238.175304,581,3381.758431
4091.574519,1000,3385.869447
4208.914986,1000,3389.980715
3927.835452,1000,3394.524907
4088.861715,1000,3403.268173
2079.454891,541,3405.48261
1556.378799,413,3407.497172
3990.249852,1000,3411.793378
3038.135567,754,3415.426138
3961.866475,958,3419.825472
3334.334924,805,3424.101245
4025.821958,977,3428.512747
3982.241779,1000,3433.180794
1448.788741,387,3433.782694
4011.232602,1000,3439.143822
3906.026015,1000,3443.14588
2249.12125,596,3446.038568
4095.486174,1000,3450.669942
4086.950725,1000,3455.603822
4216.629002,1000,3459.98104
4165.855612,1000,3464.867285
3787.891134,932,3469.210122
1556.945597,419,3471.705153
755.502671,226,3472.056438
4188.9003,1000,3477.323458
1745.440507,482,3480.500395
4164.646751,1000,3484.938745
2516.152251,622,3487.709994
4165.346435,1000,3492.703207
1945.928276,489,3495.041472
1926.732986,494,3497.472801
4041.292236,1000,3502.194212
1612.748583,420,3504.199108
4095.185561,1000,3508.61752
4060.786132,1000,3514.025778
4090.430338,1000,3522.906145
3902.87453,1000,3527.275515
4131.957426,1000,3532.437323
3447.92069,829,3535.849516
4191.103525,1000,3541.544359
3085.793289,739,3547.415002
1912.631915,495,3550.380341
1551.794278,405,3553.004098
1889.922835,478,3555.667384
4213.494983,1000,3561.414903
4093.203686,1000,3564.795563
4208.596896,1000,3570.000796
1564.787378,425,3572.578323
4218.788613,1000,3578.387298
1815.84305,465,3580.905793
377.652307,140,3581.115298
4083.529797,1000,3585.956285
1557.128661,406,3588.455675
1972.489787,491,3591.088371
1831.545152,467,3593.663498
3770.757563,954,3598.648454
4137.908661,1000,3603.981494
4120.948441,1000,3609.380122
2439.400554,615,3613.033185
1917.354272,495,3615.61656
1871.892922,477,3617.704426
1905.104831,475,3620.342747
2296.233997,567,3622.718484
3842.461344,927,3626.789036
4228.080664,1000,3630.989859
4150.05793,1000,3635.415706
4033.417138,1000,3639.973318
4247.45179,1000,3645.440596
4063.616412,1000,3653.641886
3074.668337,743,3658.159038
4166.93585,1000,3663.261552
4220.898176,1000,3668.860703
3612.404518,857,3674.211766
4107.187558,1000,3678.504116
4071.111682,1000,3683.699954
4312.334644,1000,3688.94958
3429.16511,827,3693.476243
2405.187903,590,3696.355658
4246.166888,1000,3701.984113
4136.763682,1000,3707.172715
4195.874531,1000,3712.849309
4185.897818,1000,3717.85097
4188.31426,1000,3722.855086
4224.98243,1000,3728.063731
3397.429295,827,3731.138008
3855.580543,915,3736.348269
4295.13285,1000,3741.413887
2871.91641,689,3746.212472
1243.113416,337,3746.733573
2394.583145,574,3749.180972
4261.35673,1000,3753.680057
2487.828583,619,3757.970681
2830.120698,673,3760.642092
4062.117163,1000,3765.34291
1882.142871,482,3767.679527
1271.658519,354,3768.219759
3394.760759,835,3773.097492
2133.709638,520,3776.024544
4032.887824,1000,3780.486827
4147.212069,1000,3789.009438
4049.618711,1000,3793.910176
4044.397334,1000,3799.149347
2129.833601,542,3801.197021
1195.324682,321,3803.03563
2327.629902,563,3805.533019
4147.218286,1000,3810.964525
3528.635347,841,3814.060005
4056.75145,1000,3818.848787
2935.484504,725,3823.441398
4073.49276,1000,3828.202414
2022.030655,517,3830.710199
2744.380874,675,3833.459629
4269.916448,1000,3838.608992
4167.11806,1000,3843.830304
4275.750862,1000,3848.337685
3862.951628,936,3852.67371
2375.743623,595,3854.935522
3157.405983,754,3857.376873
1506.251578,401,3859.688895
2311.289727,566,3861.968479
4215.316324,1000,3866.225711
808.474417,231,3868.129585
590.176598,182,3868.408565
4132.98082,1000,3874.578346
4233.835065,1000,3880.009446
4228.816131,1000,3885.405005
4126.837506,1000,3890.508271
4255.226541,1000,3895.975763
4292.527285,1000,3901.32075
4278.365438,1000,3907.829332
1139.856408,313,3913.348811
2713.152977,630,3916.220287
2300.034665,572,3919.406749
3476.433487,808,3924.324295
4293.500541,1000,3928.908787
4174.027264,1000,3933.88756
4124.819819,1000,3938.657736
4177.17995,1000,3944.366133
3953.070203,935,3949.349357
2996.947198,724,3951.88545
420.956885,151,3952.110651
2253.414323,580,3956.098572
4144.858292,1000,3960.952419
4208.91959,1000,3964.065875
2876.590518,699,3968.451261
4258.53916,1000,3974.082507
4176.795626,1000,3979.6365
975.105255,270,3980.021756
1630.311428,417,3982.156367
4224.069496,1000,3987.173406
4188.562692,1000,3992.451424
4299.010066,1000,3997.58289
4309.339616,998,4002.758252
1527.707316,402,4005.289808
3149.050452,735,4008.863035
4356.689914,1000,4014.206818
244.646164,98,4014.359406
4156.325639,1000,4019.686676
4224.719005,1000,4025.194932
3907.740074,905,4030.389924
4197.180337,1000,4035.875255
4223.035291,1000,4041.69684
4292.487916,1000,4051.130544
2346.270113,594,4054.002115
4306.653416,1000,4059.293028
4318.476536,1000,4064.580739
4252.625075,1000,4069.402888
2562.645115,612,4072.643074
1269.131866,338,4074.823237
4368.470715,1000,4079.547506
4036.861893,912,4082.426155
283.880219,114,4084.153283
287.055836,118,4084.329511
428.295899,152,4084.54782
2314.822461,561,4086.947443
4334.869395,1000,4091.888403
3242.157157,758,4096.412932
4304.748375,994,4101.386287
2752.603647,655,4103.785575
3377.886925,815,4107.184977
3102.334868,746,4111.768372
2256.399633,556,4113.994507
4175.961438,965,4118.283135
4372.78522,1000,4122.909554
1595.614651,409,4125.186327
1596.082984,409,4125.815804
2385.562393,576,4129.935236
4207.984454,1000,4134.485965
2398.150853,568,4136.913422
3010.944106,690,4140.301101
4217.180219,1000,4144.944836
4081.508655,980,4149.201916
4242.533073,1000,4153.694976
4277.37197,1000,4158.10518
4249.475364,1000,4162.583853
4332.037069,1000,4171.158591
4363.619825,1000,4175.355299
3587.211651,792,4178.480709
2326.764415,571,4181.283232
4179.440483,1000,4186.678018
835.605646,242,4189.027653
1492.575474,384,4189.668007
2583.957748,630,4194.481826
965.91479,273,4194.925868
774.207459,231,4196.98818
4389.926365,1000,4201.550504
4191.486614,1000,4206.874237
2637.867814,656,4209.453855
2619.029923,673,4211.99608
4325.462499,1000,4216.531255
1184.08922,312,4219.013626
4308.207728,1000,4223.951433
4409.190175,1000,4228.708757
4418.492794,1000,4232.973524
3459.686809,822,4235.576643
2385.413428,578,4238.492158
2078.906321,519,4240.673022
3565.11723,822,4244.791578
4298.898863,1000,4250.455228
1249.710388,342,4253.09901
4272.822177,999,4258.2359
4168.232707,1000,4261.404702
4375.667423,1000,4266.477695
2447.659515,588,4271.52455
1639.265245,424,4272.210691
4020.277832,1000,4277.433696
4338.278946,1000,4282.462581
3400.211031,809,4286.973665
3959.292807,924,4296.503174
397.149278,145,4296.708438
4393.734626,1000,4301.572378
2770.538759,673,4304.907088
4389.822748,1000,4309.642579
4196.378223,1000,4314.551314
1141.789628,301,4316.554923
2544.736837,610,4319.193174
4133.663896,1000,4324.56438
3421.96775,841,4329.504866
4310.467396,1000,4332.935184
4182.876494,1000,4338.496425
4460.40145,1000,4343.622107
4333.783485,1000,4348.289561
4324.193972,1000,4353.619695
4284.693163,1000,4358.549326
4189.612091,1000,4363.134187
4402.168833,1000,4369.068832
4212.154945,949,4373.793586
4173.983043,1000,4378.298659
1932.351147,502,4380.837809
3302.359904,739,4383.96373
1594.571388,410,4386.157914
4242.298316,1000,4390.842987
4342.46595,1000,4395.85309
4220.167165,1000,4401.87137
832.985747,253,4403.656957
2492.744936,602,4406.048461
3072.421558,731,4408.904263
4338.169004,1000,4414.261027
1307.01748,341,4416.432714
1176.253564,318,4417.125411
4402.15487,1000,4426.527349
3416.280955,809,4430.558678
4393.328085,1000,4435.939507
2710.965859,675,4438.839317
2389.536689,584,4441.36592
4339.548656,1000,4445.822137
3411.392413,803,4449.930007
4216.799129,1000,4454.363619
4202.882854,1000,4458.985087
4224.167211,1000,4463.305479
4331.364638,1000,4468.064331
4218.00955,1000,4472.91076
4191.101253,998,4477.236197
1151.453942,319,4477.707344
1608.85899,435,4479.701506
4377.772193,1000,4483.870991
4338.632872,1000,4488.261514
1751.166155,460,4490.548093
1223.129628,320,4491.050994
4332.680062,1000,4495.920558
4254.532956,974,4501.508896
4280.511546,1000,4506.248276
4061.685488,944,4511.11021
2224.348254,550,4513.889429
4337.474422,1000,4519.498769
4333.513975,1000,4524.57054
2510.233923,596,4527.214666
2450.016363,587,4530.053046
