#{"t_start": 1780245470.2937655, "env_id": "Ant-v4"}
r,l,t
908.59687,788,1082.862774
585.990645,1000,1084.58388
725.884029,1000,1087.894352
768.57869,1000,1089.566015
17.822498,16,1089.592314
685.457254,496,1092.277721
2.988302,19,1092.314167
1055.610821,1000,1093.957843
17.511255,16,1093.982288
98.197084,51,1094.05808
46.69157,46,1094.139214
708.042012,550,1096.483842
27.021517,43,1096.549582
773.342134,1000,1098.118905
678.536388,1000,1101.394768
220.077387,158,1101.650994
839.690645,1000,1103.413123
902.505356,1000,1107.050448
1071.575342,940,1108.671418
1224.543592,1000,1111.873784
687.677302,1000,1113.944631
929.41153,774,1115.35355
420.181526,295,1117.555224
36.160534,53,1117.663517
1034.394913,1000,1119.548105
704.089123,1000,1123.043901
1302.518607,1000,1124.900521
408.448985,329,1125.496777
54.772473,73,1125.633225
350.444739,286,1126.178294
52.978921,57,1126.272401
540.777799,395,1128.743775
86.173632,190,1129.080151
564.185244,407,1129.833961
169.7536,181,1130.153415
86.669871,70,1130.270037
683.602642,1000,1136.446956
61.826395,77,1138.380394
421.595165,292,1138.939648
199.106871,210,1139.346513
744.569607,1000,1141.174111
799.34015,1000,1144.829872
33.522754,24,1144.870054
133.97434,108,1145.047402
306.262253,220,1145.409647
268.226437,181,1145.778209
169.953294,119,1146.394313
367.084707,306,1146.98536
1046.912881,736,1149.978068
235.842876,198,1150.569735
300.414124,239,1151.039513
546.233313,658,1152.139546
787.454719,1000,1155.420484
847.209457,740,1156.699092
57.319914,37,1156.769336
906.329752,1000,1158.583186
414.49223,347,1160.902487
25.736161,28,1160.950325
445.039972,339,1162.203245
703.53491,1000,1165.384308
416.960049,353,1166.42363
877.528736,1000,1169.493459
199.995349,154,1169.726556
1216.325725,1000,1172.936881
1340.600466,1000,1174.799691
549.171222,411,1175.622671
782.546925,1000,1179.310846
156.733316,137,1179.571698
896.641927,1000,1181.336218
83.866661,46,1181.41667
100.631034,61,1181.511857
1293.59993,1000,1184.941983
65.22581,26,1185.007226
141.916596,92,1185.237164
1188.214972,977,1187.150567
749.424431,1000,1190.793921
1092.891652,1000,1192.389649
147.988723,100,1192.540785
1351.044396,1000,1195.438769
795.369534,628,1196.513977
920.515131,1000,1199.760406
619.934508,462,1200.519849
210.373322,130,1200.723348
23.501712,16,1200.747904
706.687544,488,1201.511104
224.38574,164,1204.276448
859.474235,594,1206.964992
1023.286614,1000,1208.663573
32.651489,35,1208.725919
660.380415,486,1209.557104
1153.555199,1000,1213.330266
1087.8726,1000,1215.045726
864.212223,1000,1218.471297
458.168035,337,1219.03081
44.182666,28,1219.078583
595.550852,411,1219.748846
1102.135856,1000,1223.092012
361.640841,300,1223.560339
219.1896,184,1223.849245
492.0686,442,1224.600616
633.554644,471,1225.399278
691.948203,482,1227.933584
97.558734,64,1228.038043
709.873044,1000,1229.870126
1036.128908,1000,1233.349358
312.504791,257,1233.771466
72.630667,82,1233.925263
699.800384,1000,1235.523773
924.050401,1000,1238.743206
405.040999,255,1239.19396
635.844967,1000,1241.229679
463.459028,335,1241.812203
1287.854373,985,1245.311512
175.639323,121,1245.516581
538.734066,443,1246.416873
339.423146,277,1246.958404
615.910278,457,1249.378733
827.846341,690,1250.884187
868.162439,1000,1252.677562
748.919529,1000,1256.28239
179.749582,172,1256.671212
1243.563586,1000,1258.573113
1228.323563,1000,1262.10522
1177.898405,1000,1264.024038
111.742063,61,1264.135541
380.482402,255,1266.374067
1162.870739,1000,1268.382853
875.178846,797,1272.888732
426.663705,346,1275.06508
724.972233,1000,1276.995114
212.058492,147,1277.369879
1213.416458,1000,1281.395347
219.149128,161,1281.787368
1067.926282,1000,1283.901356
682.60727,462,1284.879821
22.742739,48,1286.619549
313.963634,258,1287.109431
1105.592727,1000,1289.071224
522.918525,1000,1292.675549
9.751392,14,1292.708168
1165.612891,766,1294.163643
26.392568,15,1294.191103
1261.431719,1000,1295.942041
59.186791,35,1297.535448
1058.487635,1000,1299.277319
1373.831872,932,1300.810736
734.697604,1000,1304.105508
572.184301,453,1304.973504
752.338323,511,1305.843859
928.271059,614,1308.683396
1243.437421,1000,1310.43085
1388.485449,1000,1313.872494
798.890004,633,1315.031029
45.097875,30,1315.088057
77.059376,69,1315.210841
626.964631,457,1316.328013
384.480402,258,1316.891425
965.311918,1000,1320.380011
1122.163728,750,1321.872494
258.318349,183,1322.172139
36.716223,41,1322.246446
1049.910856,1000,1325.661726
912.69999,650,1326.738261
469.109853,369,1327.368393
611.737449,393,1329.532684
408.607937,259,1330.292384
1266.195662,1000,1331.95473
27.803502,30,1331.999374
1091.646673,836,1334.914054
1413.045064,1000,1336.709002
728.801044,1000,1340.088023
704.976615,1000,1344.791507
133.338274,87,1344.937582
707.20852,1000,1348.40927
710.348079,1000,1350.271917
1013.465145,614,1351.318626
1365.655326,1000,1354.708021
665.66569,504,1355.612732
1268.557617,1000,1359.069709
159.233952,109,1359.265407
1266.831373,1000,1360.968868
1432.939385,1000,1364.385153
934.419951,653,1365.566886
848.570032,1000,1367.25036
1328.213269,1000,1370.605005
782.794159,520,1371.463461
685.626027,504,1372.34854
722.144828,522,1375.406013
1527.443093,1000,1377.27924
1243.745953,1000,1380.740782
833.903182,624,1381.881201
110.186245,86,1382.043228
793.379759,1000,1383.80891
784.2397,1000,1387.127757
1083.221199,710,1388.29963
196.314264,156,1388.557091
454.541998,347,1390.86832
963.694463,679,1392.034238
77.073263,62,1392.127747
678.775569,668,1393.180465
1427.636527,1000,1396.65227
638.073677,480,1397.438853
1262.848102,1000,1399.134637
843.864067,556,1401.976516
481.514803,327,1402.53916
302.12766,248,1402.968364
950.507557,1000,1404.727164
1348.925665,1000,1410.872609
344.695251,242,1411.395602
1022.318892,726,1413.011548
117.241829,87,1413.20164
921.910159,575,1416.424551
1523.90399,1000,1418.281315
1399.984017,1000,1421.861363
303.469655,210,1422.227746
1459.317956,1000,1423.971668
1459.865656,1000,1427.063406
629.414065,409,1427.760506
798.215622,567,1428.722412
1525.474638,1000,1431.970167
668.569423,440,1432.755146
189.35789,160,1433.031309
463.975428,300,1433.53474
1057.213927,779,1436.566353
609.038998,358,1437.139443
1589.481674,1000,1438.983839
247.920082,173,1439.291043
131.681408,91,1439.453834
1441.530233,1000,1442.803345
77.161301,51,1442.892526
587.654851,1000,1444.667277
886.980895,580,1447.328869
131.265893,125,1447.550195
14.953963,17,1447.582782
1497.337031,935,1449.207008
90.567456,61,1449.313718
679.820434,369,1449.97163
678.679606,422,1452.658342
234.679107,149,1452.897962
579.30713,375,1453.478008
370.54328,236,1453.888038
146.40052,112,1454.067031
767.484647,1000,1457.122001
882.2453,1000,1458.799352
385.127815,226,1459.162884
1168.376526,838,1462.1244
16.986558,15,1462.167625
1130.842453,1000,1464.017691
1190.532495,1000,1467.314436
611.907305,360,1467.895821
1598.592778,1000,1469.66971
1346.560617,847,1472.888364
462.392739,304,1473.420707
1511.726663,1000,1478.601959
913.263184,538,1481.322354
992.348933,1000,1483.093732
1231.07266,1000,1484.917372
454.940201,297,1487.029418
1538.276112,1000,1488.801504
576.484562,394,1489.501772
804.321349,522,1491.988735
60.524354,56,1492.073538
1146.586609,702,1493.300785
306.570982,218,1493.648383
1196.101356,1000,1497.051097
1570.830239,1000,1498.800498
1451.511524,1000,1502.64962
1589.598687,1000,1504.634843
60.110627,43,1504.742166
1630.755188,1000,1508.47636
178.825015,124,1508.708445
206.684085,149,1508.972973
1452.308813,1000,1511.132253
403.673514,226,1511.524816
684.943217,482,1512.341106
251.409835,156,1514.071199
1604.335348,1000,1515.78446
1611.204377,1000,1519.033617
1080.490016,789,1520.409693
1501.044698,1000,1522.170763
853.958798,1000,1525.471613
1784.986472,1000,1527.392859
1508.532165,1000,1530.80247
1434.806802,953,1532.598161
1442.236858,1000,1535.779275
944.896869,630,1536.891411
229.486192,135,1537.145201
262.963944,161,1537.441938
583.578412,365,1538.081989
238.544637,135,1539.771212
622.274376,387,1540.423573
802.927928,514,1541.309045
510.07462,324,1541.835717
640.854484,444,1546.07779
1549.336024,1000,1549.169328
1341.989641,1000,1550.820594
437.034609,302,1551.319696
869.223598,1000,1554.856453
325.932835,197,1555.187706
557.382744,314,1555.732319
1573.136384,1000,1559.296467
581.193802,419,1560.007286
1684.573309,1000,1561.729606
812.943032,1000,1565.262946
986.603862,643,1566.379671
228.199106,132,1566.587704
1456.264244,1000,1570.367521
101.476435,63,1570.594726
1473.485934,1000,1572.298214
476.107196,280,1572.737798
1725.029776,1000,1575.976965
789.924944,1000,1577.69384
872.439743,1000,1581.015702
1565.606575,1000,1582.697981
1649.992633,1000,1586.000423
514.151429,324,1586.555763
936.951438,594,1587.566933
445.062465,326,1588.094839
1543.359518,1000,1591.225182
965.61662,1000,1592.906144
1390.549748,873,1596.019344
925.488266,671,1597.211815
91.222103,84,1597.358022
823.197016,1000,1600.998316
691.143601,464,1601.932023
1643.193127,1000,1603.742914
515.516486,321,1606.02679
1580.271943,1000,1607.932866
1384.727882,1000,1616.582685
136.10218,85,1616.726595
130.286111,79,1616.876888
1732.988358,1000,1618.755482
1175.556772,1000,1622.302765
1091.87405,1000,1623.979512
1238.024506,743,1625.333895
1466.169218,1000,1628.924541
1328.680567,1000,1631.084321
1758.060588,1000,1634.709709
1541.551342,1000,1636.433406
1806.825813,1000,1640.349311
1699.167642,1000,1642.373075
1684.332867,1000,1645.959278
923.495171,564,1647.09965
1607.316934,915,1650.44172
146.82257,130,1650.690267
1676.086345,1000,1652.64514
1527.716808,928,1655.970394
1092.007736,1000,1657.808347
1402.578305,829,1659.192556
1080.434902,679,1661.83917
1674.259919,1000,1663.763546
213.301275,114,1663.982474
1743.760784,1000,1667.187252
1382.610067,1000,1668.877661
1643.768494,1000,1671.978624
1715.836365,1000,1673.652115
1578.128884,1000,1676.677475
1593.824925,1000,1678.418407
616.446962,336,1679.063299
1250.164441,655,1686.872545
970.14895,1000,1688.904606
1611.301643,1000,1692.738044
1512.76284,1000,1694.329531
76.599633,50,1694.416468
1374.600594,816,1697.222589
1511.760561,899,1698.74459
99.648188,79,1698.877611
1644.219168,1000,1702.304076
1704.727803,1000,1704.107625
1644.734633,1000,1707.477153
97.359579,71,1707.592573
637.702371,325,1708.138039
935.121591,1000,1709.841818
1640.391822,1000,1713.285066
1659.257322,1000,1715.092422
1786.861708,1000,1718.328098
103.408689,68,1718.440533
910.07991,1000,1720.102264
1698.123502,1000,1723.418974
1477.839911,895,1724.971368
1548.744859,886,1728.266568
1071.38111,1000,1730.035795
920.637612,1000,1733.685498
1087.530414,1000,1735.41942
1770.961014,1000,1739.05994
1967.958154,1000,1740.916962
786.816167,1000,1744.461107
1596.815879,1000,1746.134601
1788.428535,1000,1749.603839
247.747181,135,1749.846021
225.432716,123,1750.055751
1819.808047,990,1754.52685
1796.815812,1000,1758.101096
818.667532,497,1758.946626
336.837054,180,1759.262424
755.515386,1000,1761.0599
340.471931,191,1763.315999
1652.148679,1000,1765.066143
1889.803717,1000,1768.583256
1771.486557,1000,1770.303297
671.168742,353,1770.917033
1295.220335,716,1773.66395
246.646824,135,1773.878876
1746.151584,1000,1775.572162
1846.612332,1000,1778.65792
1763.154809,1000,1780.288949
1107.460276,1000,1783.861688
1553.713448,925,1785.548437
1463.128228,835,1787.011157
315.446079,158,1787.290205
1477.80335,1000,1790.876565
1874.054999,1000,1792.597331
498.472196,273,1794.876057
1863.455167,1000,1796.663236
887.284544,487,1797.561591
1173.564542,1000,1801.283445
1003.525623,550,1802.300104
86.431504,49,1802.383331
1012.439241,561,1803.431908
1059.014941,1000,1806.971123
1872.145747,1000,1808.737526
231.259773,126,1808.955514
1702.271634,1000,1812.952384
1905.150301,1000,1814.564471
1487.73533,871,1817.49881
1905.790673,1000,1822.602806
1920.725016,1000,1826.039033
1061.296835,1000,1827.818705
1507.804039,775,1830.868813
482.043235,282,1831.382643
1730.811357,1000,1833.184776
1783.088827,1000,1836.471353
1827.409144,1000,1838.222166
1226.135634,722,1841.166007
1745.450463,1000,1843.141519
1829.620962,1000,1846.867021
1645.905053,956,1848.707591
523.933364,344,1849.398236
118.08019,87,1849.562585
38.01806,25,1849.603865
1643.157221,1000,1853.271972
1725.508915,975,1855.309027
1500.621709,1000,1858.807875
1786.884832,1000,1860.762944
1574.415313,1000,1864.30524
1259.771527,1000,1866.207169
687.82072,393,1866.944048
890.332535,463,1869.531902
1825.956935,1000,1871.776027
1875.458929,1000,1874.900855
254.441575,161,1875.153866
1902.911599,1000,1876.936206
903.646571,1000,1880.325336
1776.543517,1000,1882.09912
1961.326811,1000,1885.630181
749.569099,424,1886.374071
1569.671006,1000,1893.948562
692.60271,1000,1897.495279
563.326058,266,1897.981151
735.178025,379,1898.614784
419.484359,231,1898.996416
1089.602742,593,1901.4766
1607.004527,1000,1903.087357
477.236687,266,1903.517782
2003.587987,1000,1906.650516
1770.111323,922,1908.170213
2066.772548,1000,1911.393507
1439.648646,681,1912.516291
1934.403599,1000,1914.129498
2140.107684,1000,1917.384077
1767.364687,1000,1919.040099
1860.857719,1000,1922.436229
1280.902796,1000,1924.146349
1537.424735,1000,1927.559839
1668.599088,1000,1929.300412
1502.822158,1000,1932.9491
130.302812,88,1933.081362
2015.264305,1000,1934.591449
1850.515526,1000,1937.510618
166.310233,75,1937.64015
106.570255,58,1937.734164
1756.354595,1000,1939.368903
713.9136,382,1941.446671
1540.144074,847,1942.864238
1912.994484,1000,1944.563307
1770.802676,1000,1947.608136
1840.784113,1000,1949.305632
1226.36201,1000,1952.629689
972.323989,515,1953.482467
317.586675,181,1953.779305
1589.297698,878,1962.50206
70.451264,45,1962.589356
1826.306763,1000,1964.612033
43.482406,25,1964.666276
1810.116562,1000,1968.527867
1703.752356,1000,1970.536013
1782.252548,1000,1974.029402
184.537033,103,1974.20717
1006.609526,537,1975.2442
1795.197246,1000,1977.213718
1533.846518,1000,1980.686678
1751.06303,1000,1982.734485
812.955184,1000,1986.583543
919.26113,1000,1988.572789
1904.970809,1000,1991.811975
1788.218187,1000,1993.867756
1387.986964,1000,1997.242207
293.619519,167,1997.525486
1806.918638,1000,1999.397618
429.524863,305,2001.425767
866.836972,495,2002.268119
1325.295984,720,2003.706025
93.797865,48,2003.802782
1733.400741,1000,2007.146235
374.808545,204,2007.572628
1837.573395,1000,2009.472929
1446.258734,685,2012.109641
1963.286587,1000,2014.005842
1805.34489,1000,2017.493497
1808.113923,1000,2019.215785
1775.455939,1000,2022.649949
1910.619763,1000,2024.424307
1575.31707,852,2027.469719
2012.357846,1000,2032.423598
1817.492966,1000,2034.230533
1978.72241,1000,2037.388824
1074.086449,1000,2039.098945
1838.658518,1000,2042.291265
1635.900738,876,2043.853204
625.356119,397,2046.176409
1041.449231,544,2047.099348
1745.589694,1000,2048.841588
1922.485214,1000,2052.509093
1993.396655,1000,2054.173495
1773.064366,1000,2057.305836
740.102399,1000,2059.009584
1934.787103,1000,2062.093334
2077.630199,1000,2063.772463
1838.741269,1000,2066.974824
612.963204,1000,2068.70459
2127.73361,1000,2071.942015
901.622074,482,2072.746058
956.528237,534,2073.705651
698.283476,354,2074.319281
1735.628719,1000,2077.417126
630.634283,359,2078.03177
1105.974765,537,2078.953757
21.030045,16,2078.97982
1847.233533,1000,2082.196982
1389.998206,1000,2084.01184
1030.278198,489,2086.629734
1959.09869,1000,2088.448256
998.071891,474,2089.331134
48.979902,43,2089.40204
2135.546848,1000,2092.773419
1140.034595,574,2098.995622
1868.489545,887,2100.565374
1035.145219,508,2102.773369
1987.8637,1000,2104.483974
1321.361258,1000,2107.731164
325.708956,205,2108.097286
372.167878,211,2108.503303
1631.28877,1000,2110.25315
2096.387715,1000,2113.744248
1101.000496,1000,2115.347197
2101.355833,1000,2118.419771
1538.566171,1000,2120.171828
520.690856,272,2120.637961
2029.963384,1000,2123.925591
1975.991239,1000,2125.746237
1034.47888,537,2128.393942
2024.49524,1000,2130.164864
180.493477,93,2130.332692
1527.304384,1000,2133.392182
146.753139,77,2133.516171
2012.022769,1000,2135.226814
1894.46985,1000,2138.444448
2043.091188,1000,2140.133923
150.890636,72,2140.254828
1922.513835,1000,2143.367447
616.044146,1000,2145.118772
1617.811559,881,2148.367251
2027.197427,1000,2150.112316
2106.407528,1000,2153.822124
476.380117,275,2154.310313
1824.19182,928,2155.902617
1024.372677,1000,2159.451601
1861.98501,1000,2166.664818
20.063122,15,2166.691519
1377.838263,694,2169.525906
1005.884831,457,2170.300543
1833.648178,1000,2172.365748
1683.505318,1000,2175.374516
34.357327,28,2175.417667
671.353539,346,2175.969862
667.779853,1000,2177.678527
926.788673,443,2180.103002
1899.17477,1000,2181.860135
934.825662,1000,2185.74717
1934.006778,1000,2187.547527
1977.028057,1000,2191.249371
224.518476,105,2191.477226
1826.720217,1000,2193.255896
1948.973807,1000,2196.867964
1908.583083,1000,2198.643488
1263.485984,1000,2202.112544
24.113398,16,2202.138789
22.688502,15,2202.166942
1441.852381,754,2203.523688
1743.909669,1000,2206.956625
648.576858,339,2207.55681
685.797856,329,2208.143428
1871.347241,1000,2209.924936
1880.220819,1000,2213.397261
1883.058741,1000,2215.214482
1469.203869,1000,2218.69187
1791.589481,1000,2220.494158
846.253309,462,2221.396257
1985.026692,1000,2224.797803
1425.415339,1000,2226.706867
1064.81816,622,2229.584655
1940.449511,1000,2231.658695
2028.466545,1000,2239.972906
1966.900142,1000,2241.888351
1759.526603,991,2245.325694
1857.95859,1000,2247.17632
1973.241183,1000,2250.669432
1921.259361,1000,2252.56271
1949.706419,1000,2256.273659
149.796777,86,2256.415859
1295.94322,694,2257.686577
415.76868,296,2258.200942
1378.015232,741,2260.94326
13.114388,19,2260.976341
1093.753875,459,2261.712968
1986.618391,1000,2263.367548
441.987475,247,2263.776416
1966.753218,1000,2267.198855
67.722194,43,2267.275098
685.57563,330,2267.847552
848.280844,396,2268.546889
1941.746705,1000,2271.90363
1922.756577,1000,2273.589443
1912.656261,1000,2276.856674
1227.949368,674,2277.999343
199.49779,107,2278.174851
1968.825622,1000,2281.396656
787.310992,1000,2283.060663
1786.615947,1000,2286.172228
1983.047236,1000,2287.873525
1949.329367,1000,2291.526164
1745.115941,1000,2293.18971
2013.733003,1000,2296.272989
712.168247,1000,2297.863319
1884.910264,1000,2301.182598
2064.810843,1000,2307.889076
1950.929843,1000,2309.613875
1047.28068,1000,2312.894186
1995.763751,1000,2314.616869
30.592901,24,2314.656131
1797.637451,868,2317.89529
1809.240858,1000,2319.753613
1139.470481,550,2322.509987
1133.539003,590,2323.68219
241.379771,141,2323.942618
563.549253,292,2324.516952
1831.324229,952,2328.064791
1931.194211,1000,2329.856228
186.141811,104,2330.025221
1018.051093,572,2331.183136
1973.309761,1000,2334.966293
1866.146263,1000,2336.900562
1049.870533,517,2339.917654
1483.602076,1000,2342.005716
341.582512,169,2342.346655
1616.621832,843,2346.000836
2051.906344,1000,2347.895386
2007.625375,1000,2351.590891
532.360838,294,2352.637137
1683.749136,735,2354.156619
2155.532645,1000,2357.879585
796.157547,1000,2360.069548
1719.127196,1000,2364.095472
1042.601375,1000,2366.321911
1076.005362,1000,2369.938128
993.63918,1000,2372.0038
1998.075646,1000,2375.960955
1966.181929,1000,2382.677989
1877.254535,1000,2386.044277
1956.410107,1000,2387.773105
2095.255962,1000,2391.23904
579.712249,1000,2392.929657
2058.822973,1000,2394.629509
1320.085933,1000,2398.006229
1950.315398,1000,2399.781429
773.096864,490,2402.497086
2032.067581,1000,2404.196727
2037.786118,1000,2407.57018
2075.720639,1000,2409.340383
553.537581,1000,2412.901479
1391.103624,1000,2414.5237
1714.230507,760,2417.339365
2090.948272,1000,2418.980712
2208.458751,1000,2420.669246
1946.704429,1000,2424.082689
1342.668121,628,2425.213808
2052.349526,992,2428.518491
795.128466,343,2429.087347
1858.842992,1000,2430.772587
1949.675056,1000,2433.958797
1930.452051,1000,2435.656317
1893.17067,1000,2438.877256
1766.503645,1000,2440.656922
2141.694596,1000,2443.887825
1445.331527,732,2450.056976
1993.530555,1000,2453.371793
652.136282,302,2453.892435
2008.372913,1000,2455.62188
657.741356,1000,2459.07863
2036.046639,1000,2461.045842
2131.694498,1000,2464.80468
1899.647422,1000,2466.57495
1582.320585,1000,2469.922779
2025.364686,1000,2471.925143
605.425602,1000,2475.395093
2258.593314,1000,2477.020488
2121.832356,1000,2480.381037
248.71609,105,2480.553668
1919.228771,1000,2482.258573
2060.741327,1000,2485.950416
26.83723,18,2485.980381
988.268779,1000,2487.730011
1905.088174,901,2491.083475
923.821181,507,2491.936441
2253.994989,1000,2493.666895
2142.686927,1000,2497.155263
1032.777475,1000,2498.903552
407.599086,231,2501.022399
2129.274489,1000,2502.803085
1912.802114,1000,2506.674155
1824.866821,1000,2508.405621
939.287773,504,2509.280967
1517.011851,1000,2512.97373
404.568225,183,2513.280717
284.129294,150,2513.543196
850.911711,496,2514.450672
744.818363,433,2518.946085
1839.769296,1000,2522.686398
664.007184,1000,2524.476583
1208.578669,1000,2528.226269
877.286216,523,2529.12169
73.671288,43,2529.194615
13.388777,14,2529.218581
1859.392651,1000,2532.989137
1454.145633,684,2534.105979
2047.092186,1000,2535.765727
1652.449687,1000,2539.142529
1682.380808,1000,2540.807272
1368.774702,680,2543.824801
867.398307,551,2544.819216
2015.26562,1000,2546.515313
992.430595,1000,2549.90635
959.436011,445,2550.705432
1411.650792,1000,2553.974673
1906.037445,1000,2555.693417
2073.523608,1000,2559.127048
1802.77946,1000,2560.986813
850.490592,459,2561.80683
940.50679,696,2564.768793
1512.953231,770,2566.214288
548.838382,293,2566.777492
1938.803542,1000,2570.541567
395.028408,244,2570.953406
251.15634,146,2571.21891
1879.225219,1000,2573.065167
1858.328624,1000,2576.577222
1696.369488,1000,2578.453444
1184.583948,1000,2581.992897
842.28573,1000,2583.710679
873.834518,455,2591.513493
1820.925795,1000,2593.352623
343.943374,181,2593.708933
869.12145,448,2594.532413
616.547864,319,2596.578957
1814.93363,1000,2598.514802
1924.80367,1000,2600.359389
286.973562,150,2602.44568
115.346089,73,2602.602476
693.236577,1000,2604.541106
670.381999,1000,2608.106599
1884.969613,984,2609.904203
1839.271075,1000,2613.311272
646.972427,365,2614.038431
737.653211,1000,2616.024104
1395.320007,703,2619.034634
1729.62983,1000,2620.709893
1736.056195,1000,2623.924286
1968.353746,1000,2625.528121
1075.198841,543,2626.484792
1043.226603,543,2629.323685
831.473137,424,2630.064822
218.963626,133,2630.29073
1788.499061,1000,2632.192212
1918.682889,1000,2635.641007
2025.645233,1000,2637.358228
1732.576646,953,2640.649473
815.257635,431,2641.356278
771.56483,1000,2643.126766
1927.786946,1000,2646.44163
1530.065285,782,2647.787822
480.396861,251,2648.228899
1896.73939,1000,2652.014162
1828.91687,1000,2653.571619
293.589645,132,2653.772888
263.536884,107,2655.368593
1075.035495,1000,2660.23758
383.357578,188,2660.556523
316.773504,1000,2664.049029
1769.729316,1000,2665.773724
1902.508834,910,2669.181505
746.600619,360,2669.78147
1866.530216,1000,2671.530845
1789.553965,1000,2675.043983
1843.721665,1000,2676.8342
1613.879953,885,2679.994825
1210.003232,657,2681.234501
1468.255056,909,2682.947402
57.921497,48,2683.031944
1274.90925,663,2685.976466
644.764605,1000,2688.029694
320.39752,198,2688.432022
262.680757,107,2688.648406
512.521129,255,2689.167387
820.640684,426,2691.567203
978.115887,1000,2693.487244
1450.652227,862,2696.739977
1181.25852,1000,2698.692459
1957.336142,953,2702.288399
935.050905,1000,2704.208902
1034.794893,566,2705.371018
1637.117257,727,2708.281524
1420.512193,705,2709.751201
1552.602522,825,2711.731681
889.871031,440,2714.07124
93.420208,44,2714.144945
178.199312,110,2714.371656
499.665243,1000,2716.54775
1868.89429,984,2720.129336
52.76579,49,2720.211375
1822.292261,957,2722.153921
832.884368,392,2722.833493
801.965509,466,2725.544509
343.693946,186,2725.910208
233.358125,137,2726.242771
976.038553,512,2729.841893
119.76919,82,2729.999398
