#{"t_start": 1780234548.465207, "env_id": "HalfCheetah-v4"}
r,l,t
1122.037375,1000,1637.284214
2966.633481,1000,1640.279299
3915.511289,1000,1643.991199
3998.430423,1000,1646.952541
4036.817243,1000,1650.018897
4143.654469,1000,1652.928889
4110.676672,1000,1655.898784
4027.777202,1000,1659.0259
4006.279636,1000,1662.149034
1060.302722,1000,1665.62141
4092.736562,1000,1672.903319
3998.506606,1000,1676.568983
2950.308034,1000,1680.050189
4132.866435,1000,1683.460586
3466.760064,1000,1686.771698
4081.956109,1000,1690.152562
4103.546407,1000,1693.697766
4038.148355,1000,1696.713012
4139.609495,1000,1699.832218
414.325612,1000,1702.830508
2613.612682,1000,1706.090889
1928.400738,1000,1709.163562
4068.430015,1000,1712.43975
4071.065685,1000,1715.442259
3570.114864,1000,1718.554497
4156.248212,1000,1721.909809
4138.118143,1000,1725.216058
4092.69164,1000,1728.549903
4183.90611,1000,1732.005341
4146.524111,1000,1735.421442
2282.32537,1000,1738.686024
2471.408884,1000,1742.609811
3857.929094,1000,1745.799789
4018.490666,1000,1749.173132
3965.157082,1000,1752.542077
3343.269701,1000,1760.446353
4180.928404,1000,1763.640247
4015.835494,1000,1767.145607
4156.300004,1000,1770.507697
4123.434479,1000,1774.536759
4141.135548,1000,1777.805092
4186.962184,1000,1780.966948
472.326908,1000,1784.166015
4110.641339,1000,1786.502529
1319.162668,1000,1789.35733
4192.234458,1000,1792.200728
1767.100132,1000,1795.196695
998.270381,1000,1798.067137
4098.029979,1000,1801.005452
2169.437679,1000,1803.848712
4122.448551,1000,1807.101922
3722.399168,1000,1810.130228
4142.941506,1000,1813.627509
4000.993888,1000,1816.378977
4115.586365,1000,1819.035969
4283.755337,1000,1821.785396
3272.586246,1000,1824.627588
4241.295485,1000,1827.4742
4030.38734,1000,1830.299848
8.999547,1000,1833.362103
4015.229103,1000,1840.772296
4122.942238,1000,1843.543743
4150.270356,1000,1846.283477
4100.792911,1000,1849.528478
4212.768836,1000,1851.784234
4085.742709,1000,1854.592151
4272.057756,1000,1857.835611
4156.886758,1000,1860.915685
4263.706774,1000,1864.077158
2480.291007,1000,1867.435911
4136.444388,1000,1870.892124
3655.569309,1000,1874.950576
1375.031956,1000,1877.998268
3555.702767,1000,1881.247458
3268.818668,1000,1884.613352
645.53819,1000,1888.039631
4110.222276,1000,1891.502332
4272.099993,1000,1894.435005
4223.128655,1000,1897.418368
4192.752757,1000,1900.224952
4085.914957,1000,1903.33985
1588.280977,1000,1906.95161
-4.04269,1000,1909.685221
4252.619681,1000,1912.414398
4172.890119,1000,1915.656549
198.941154,1000,1921.978992
4213.824059,1000,1924.734169
569.419284,1000,1927.654167
4204.540541,1000,1930.480372
2314.431656,1000,1933.995302
891.338291,1000,1937.051553
4128.066531,1000,1940.744545
4113.986984,1000,1944.170945
3371.501505,1000,1947.324505
4126.338397,1000,1950.602253
4132.319547,1000,1954.150041
4199.122142,1000,1957.340533
4157.206315,1000,1960.706749
4274.469004,1000,1964.097295
4188.381067,1000,1967.520024
4074.131254,1000,1971.500916
4315.894497,1000,1975.035472
4184.115631,1000,1978.465702
4235.195934,1000,1981.955758
4279.663606,1000,1985.351296
4167.344226,1000,1988.681287
4220.705094,1000,1992.047025
4250.152255,1000,1994.624678
4243.797356,1000,1997.617082
4051.399026,1000,2000.930187
4306.535757,1000,2009.265584
31.566211,1000,2012.563485
4148.500765,1000,2015.711728
4271.705783,1000,2018.826826
4190.534412,1000,2021.872696
4193.644665,1000,2024.667745
2559.980645,1000,2027.462786
1102.264481,1000,2030.652878
4205.495345,1000,2033.562386
2735.628552,1000,2036.88655
4302.756935,1000,2039.726946
2894.061196,1000,2042.615406
4048.552253,1000,2045.527031
4283.450108,1000,2048.639184
4229.200507,1000,2051.704408
4295.2142,1000,2054.829865
4291.548082,1000,2057.71609
706.889461,1000,2060.487361
2646.012033,1000,2062.628921
4077.93805,1000,2065.432996
4287.842301,1000,2068.358833
4006.930623,1000,2071.693493
4168.184656,1000,2074.53479
4195.245865,1000,2077.387513
4257.546113,1000,2080.68474
4252.371617,1000,2088.582114
4245.326294,1000,2091.855666
4222.229271,1000,2095.249984
4260.051947,1000,2098.71673
4346.152103,1000,2102.701783
4332.869511,1000,2106.083854
4344.078441,1000,2109.845138
4218.227701,1000,2113.459447
2012.510076,1000,2116.738626
4314.109593,1000,2119.851775
4277.470233,1000,2123.01846
4365.037863,1000,2126.535405
2549.457611,1000,2129.960813
4318.281039,1000,2133.625978
4327.891884,1000,2136.633069
519.68328,1000,2139.95122
4273.636033,1000,2142.955536
4270.479508,1000,2145.898672
4178.155015,1000,2148.855522
3778.151009,1000,2151.743767
4220.248257,1000,2154.600263
1827.831216,1000,2157.662231
4308.563927,1000,2160.646585
1231.009422,1000,2163.848228
1792.931415,1000,2166.722198
4234.118305,1000,2174.763617
2031.541687,1000,2177.823487
4317.332716,1000,2180.987202
4397.072653,1000,2183.95563
4298.899497,1000,2187.100542
4362.865994,1000,2190.184533
4151.222232,1000,2193.219075
4370.137578,1000,2196.304988
4328.063469,1000,2199.200929
4111.375189,1000,2202.784174
4331.137674,1000,2205.883328
90.978373,1000,2208.198229
4456.00872,1000,2211.26848
4339.847738,1000,2214.259895
4323.915122,1000,2217.548856
4350.879684,1000,2220.571243
4349.76065,1000,2223.454507
4410.908692,1000,2226.338109
4382.406351,1000,2229.221571
2740.544923,1000,2232.440841
4433.51682,1000,2236.140666
4250.930074,1000,2239.063717
4339.002649,1000,2242.06888
4412.647705,1000,2244.912285
4403.125928,1000,2247.908466
2928.112272,1000,2255.126598
4390.837878,1000,2257.93932
4353.705069,1000,2260.826072
4459.143143,1000,2263.665501
4254.089836,1000,2267.139966
4510.84516,1000,2270.131959
4394.725935,1000,2273.067174
4308.566857,1000,2275.385741
2438.360273,1000,2278.306085
2331.352376,1000,2281.158988
4365.178811,1000,2283.914523
3172.722689,1000,2286.894653
4372.200543,1000,2290.124779
4420.551201,1000,2293.792958
4412.02241,1000,2296.758142
3637.694141,1000,2300.489022
2003.847747,1000,2303.797146
4368.161604,1000,2306.916318
4498.656874,1000,2309.999798
4446.823755,1000,2313.230958
4375.546864,1000,2316.661028
4395.304311,1000,2320.009211
4416.599045,1000,2323.417423
4439.375017,1000,2327.018715
4488.403016,1000,2330.674222
1344.208647,1000,2339.136414
1997.213954,1000,2342.515579
4488.717479,1000,2345.8163
2290.362348,1000,2348.238247
4526.356239,1000,2351.405386
4510.583757,1000,2354.909373
4409.945166,1000,2358.035789
3367.801901,1000,2361.465078
4288.404467,1000,2365.372507
3449.958326,1000,2368.876713
4354.39098,1000,2372.394868
4454.718735,1000,2375.841813
4513.84735,1000,2379.260965
4479.362549,1000,2382.015468
4437.121884,1000,2384.769697
4526.642473,1000,2387.546401
4507.188232,1000,2390.415314
4477.345145,1000,2393.308852
4476.088763,1000,2396.204452
4366.640614,1000,2399.697144
4521.083504,1000,2402.553313
3958.034581,1000,2405.394124
4516.33173,1000,2408.309016
4386.857202,1000,2411.23033
4336.243491,1000,2414.476774
3467.898055,1000,2420.110867
3285.846718,1000,2422.878749
4491.196915,1000,2425.7177
4253.217231,1000,2428.603419
4535.744647,1000,2432.177444
4454.125093,1000,2435.386349
3801.957839,1000,2438.661289
2716.52096,1000,2441.774701
4608.855356,1000,2445.529302
2174.658156,1000,2448.991189
3660.394344,1000,2452.51005
2613.56441,1000,2455.985121
4543.957353,1000,2459.768546
4573.658268,1000,2464.068154
4539.406686,1000,2467.346435
4603.211271,1000,2470.796549
4560.33459,1000,2474.212455
4480.822006,1000,2477.106559
4413.771314,1000,2480.415405
4414.397821,1000,2483.597729
4659.721277,1000,2486.924297
4647.389147,1000,2489.444697
4527.928797,1000,2492.817599
4513.346141,1000,2496.590044
4448.268472,1000,2499.676282
4414.957712,1000,2506.705048
4524.453411,1000,2509.62394
209.79114,1000,2512.504944
4370.403767,1000,2515.276448
4567.848779,1000,2518.232027
4549.098156,1000,2521.101944
4589.756628,1000,2524.148135
4532.711469,1000,2527.252223
4692.919768,1000,2531.0168
4602.78361,1000,2534.380394
4473.683212,1000,2537.151455
-9.337121,1000,2540.024463
4648.516833,1000,2543.009531
115.733454,1000,2545.793639
4670.497088,1000,2548.539382
4529.200151,1000,2551.329175
4541.797809,1000,2554.375455
4657.923859,1000,2556.649578
4614.39217,1000,2559.88637
38.313321,1000,2563.715683
4254.577881,1000,2566.837882
4604.465008,1000,2569.989516
4613.268646,1000,2573.121415
-11.194461,1000,2576.177108
4662.924178,1000,2579.276505
4594.155018,1000,2586.501261
4689.758821,1000,2589.543625
4727.861703,1000,2592.738644
4627.270747,1000,2596.891001
4519.042568,1000,2600.123391
4636.724286,1000,2603.253961
4780.501725,1000,2606.473288
4687.739042,1000,2609.748467
4627.880507,1000,2613.046697
4698.568625,1000,2616.397352
4618.006617,1000,2619.643217
4627.798883,1000,2622.449031
4709.190396,1000,2625.193565
4630.791584,1000,2628.578633
4556.730938,1000,2630.753755
4761.718662,1000,2633.58611
4622.197923,1000,2636.594148
4731.775854,1000,2639.599011
4726.288238,1000,2642.446863
4702.862314,1000,2645.266377
4653.350341,1000,2648.09376
4741.876715,1000,2651.017676
4701.418592,1000,2654.421497
4663.850382,1000,2657.169466
4688.681412,1000,2660.777522
4526.701025,1000,2667.862309
4791.194066,1000,2670.556716
3775.874575,1000,2673.873103
4705.377911,1000,2677.073202
4596.045381,1000,2680.025962
12.232982,1000,2683.428949
4813.886019,1000,2686.681251
4618.4333,1000,2689.646683
4638.333295,1000,2693.490224
3008.45388,1000,2696.885782
4722.316489,1000,2699.421799
4716.869881,1000,2702.734927
18.285937,1000,2706.321678
4752.898804,1000,2709.665288
4748.265659,1000,2712.847329
4771.271241,1000,2715.840335
4574.476648,1000,2718.918522
4789.986561,1000,2722.118311
4713.223235,1000,2725.298795
27.283142,1000,2729.145054
4695.153669,1000,2732.465411
4635.851197,1000,2735.571613
347.942052,1000,2738.906783
4635.15607,1000,2741.822906
4784.207739,1000,2744.691084
4652.380202,1000,2751.476022
4714.022715,1000,2754.36917
2284.106061,1000,2757.129837
4758.224435,1000,2760.605529
4743.541538,1000,2763.424225
4781.023225,1000,2766.418342
4807.064761,1000,2768.593404
4689.878416,1000,2771.639816
4788.206065,1000,2775.045505
4833.825112,1000,2777.88907
2630.411957,1000,2780.925417
802.803126,1000,2784.000369
4819.49165,1000,2787.006359
4897.432797,1000,2790.027841
4762.532233,1000,2793.746149
4827.116103,1000,2796.846828
4863.120644,1000,2800.076994
4723.417717,1000,2803.545375
4909.780344,1000,2807.427476
4732.71008,1000,2811.19279
4768.962287,1000,2814.367795
4883.431576,1000,2817.705081
4643.401165,1000,2821.269873
4706.272877,1000,2825.410545
4802.845192,1000,2828.756538
4667.922937,1000,2836.873837
4953.140725,1000,2840.247343
4894.634818,1000,2843.796877
4831.997489,1000,2846.417891
4750.689667,1000,2849.770655
4787.966035,1000,2853.439585
28.581082,1000,2856.737809
4864.468011,1000,2860.580582
4832.921929,1000,2863.809182
4729.823089,1000,2866.903807
4818.789303,1000,2870.446692
4702.362026,1000,2873.746529
4663.403716,1000,2876.954164
4772.87909,1000,2879.87092
4835.87365,1000,2882.727792
4897.284002,1000,2885.579582
4821.068569,1000,2888.412725
4871.865953,1000,2891.837013
4868.367497,1000,2894.9933
4918.803169,1000,2897.660745
4791.155889,1000,2900.340963
4782.018421,1000,2903.341779
4878.188381,1000,2906.629779
4835.617904,1000,2909.943776
4902.487465,1000,2912.318763
4911.51699,1000,2919.972353
4845.090282,1000,2923.820968
277.109606,1000,2926.712626
4896.985803,1000,2929.821935
4846.408752,1000,2933.03798
4806.629158,1000,2936.302328
4751.222666,1000,2939.545118
4835.547473,1000,2942.809688
4911.973459,1000,2945.871963
4903.31489,1000,2948.960137
4926.760692,1000,2951.813023
4945.020342,1000,2956.155996
4913.17375,1000,2959.109113
4815.583144,1000,2962.442684
3023.904079,1000,2965.873531
4851.659982,1000,2969.182034
4776.695926,1000,2972.43781
4775.99418,1000,2975.651077
4930.443671,1000,2978.889533
4727.769019,1000,2982.148948
4896.548605,1000,2984.643792
4817.012376,1000,2987.971475
5031.674039,1000,2991.95538
4843.176627,1000,2995.347843
4975.662389,1000,2998.786186
4919.101939,1000,3005.931088
4922.870819,1000,3009.295445
4897.395226,1000,3012.992063
4933.279952,1000,3015.748188
5011.939653,1000,3018.58817
4744.370634,1000,3021.952782
4973.092707,1000,3024.753723
5009.906041,1000,3027.715008
5142.558418,1000,3030.55462
5104.084563,1000,3033.652111
4825.059331,1000,3036.671057
4851.506714,1000,3039.598025
5098.265639,1000,3042.626863
4812.999976,1000,3045.903538
4854.150497,1000,3049.270913
4890.932099,1000,3052.4573
4914.197968,1000,3056.144192
4953.752092,1000,3058.511242
4915.876731,1000,3061.554884
4957.908666,1000,3064.619662
4768.821029,1000,3067.657362
4150.399535,1000,3070.788012
5091.493906,1000,3074.24467
4864.426922,1000,3077.313613
4731.090299,1000,3080.485551
4854.923145,1000,3088.670023
1.185207,1000,3091.707913
4830.666646,1000,3094.665162
3627.783922,1000,3098.009798
4841.725879,1000,3101.332276
4951.020594,1000,3104.68235
4876.748815,1000,3107.978728
5107.50441,1000,3111.056243
4862.402528,1000,3113.864395
4938.340542,1000,3116.624477
5057.968908,1000,3119.508363
4807.084556,1000,3122.978557
5060.115384,1000,3125.749342
4939.97314,1000,3127.828588
5006.438444,1000,3130.638505
4998.372198,1000,3133.806162
5136.282056,1000,3136.539745
4986.772619,1000,3139.39501
4868.178006,1000,3142.167042
4897.829046,1000,3145.068788
5100.716011,1000,3147.815813
4978.397482,1000,3150.684833
5155.117456,1000,3154.19639
5075.914601,1000,3157.105729
5054.238681,1000,3160.061937
4961.086599,1000,3167.579208
5039.986104,1000,3170.762063
1368.029628,1000,3173.875455
5024.969874,1000,3177.173583
3290.36233,1000,3180.726665
4981.654954,1000,3184.414695
